date,symbol,open,high,low,close,volume,adv,daily_volatility
2025-01-28,PG,168.91,169.59,166.11,166.19,6716387.0,1274655809.0788236,0.0153198288180457
2025-01-28,UNH,536.888,540.338,531.772,536.363,3198722.0,2511473811.973118,0.022235771947421674
2025-01-28,XOM,110.41,110.87,107.79,108.04,15862029.0,1675233077.4076471,0.01311050833630599
2025-01-29,AAPL,233.066,238.776,232.956,238.282,45691822.0,13504528306.430334,0.019978715853408487
2025-01-29,AMZN,239.015,240.39,236.15,237.07,26091716.0,7394241304.879444,0.014505452645978429
2025-01-29,GOOGL,195.555,196.785,193.43,195.41,18218256.0,4803090949.67,0.017348023794683438
2025-01-29,HD,419.64,421.37,411.79,413.42,2385201.0,1291203303.525,0.014437152756491036
2025-01-29,JNJ,150.5,151.88,150.0,151.15,7156421.0,1428169158.3005555,0.01609370865646468
2025-01-29,JPM,267.16,270.68,265.61,266.58,7684870.0,2729660491.7766666,0.010129047681315907
2025-01-29,META,675.0,681.0459,665.67,676.49,21377820.0,9439877876.647224,0.018643698093037172
2025-01-29,MSFT,446.69,446.88,440.4,442.33,23581370.0,8948211792.747223,0.01657049791337022
2025-01-29,NVDA,126.5,126.89,120.05,123.7,467120640.0,38458845551.76667,0.05723945134922325
2025-01-29,PG,166.705,167.29,165.8805,166.23,4850295.0,1248634071.7883332,0.014833365767621256
2025-01-29,UNH,535.89,537.347,527.99,532.033,2768854.0,2453787583.5402775,0.0217542260456499
2025-01-29,XOM,107.71,108.78,107.47,108.67,12345523.0,1656697238.9077778,0.012759769986401596
2025-01-30,AAPL,237.591,239.707,236.142,236.52,55910007.0,13489754966.915052,0.019442475915183062
2025-01-30,AMZN,237.14,237.95,232.22,234.64,32020728.0,7400509847.671053,0.014492359227868451
2025-01-30,GOOGL,198.0,201.4,197.67,200.87,24354684.0,4807776972.06,0.01790857219856685
2025-01-30,HD,415.99,417.3236,411.5192,414.5,3081304.0,1290466314.286842,0.014008740839996685
2025-01-30,JNJ,151.91,154.14,151.36,152.87,8910983.0,1424698253.7168422,0.015738576056171127
2025-01-30,JPM,268.75,269.7,266.6201,268.23,8753466.0,2709570054.5873685,0.009826628594759057
2025-01-30,META,696.82,710.79,676.1,687.0,29322898.0,10003296458.192106,0.018190411715690708
2025-01-30,MSFT,418.77,422.86,413.16,414.99,54586260.0,9669503384.571053,0.022237687900235475
2025-01-30,NVDA,123.1,125.0,118.1,124.65,392925469.0,39012493665.40263,0.05560970722065122
2025-01-30,PG,167.48,167.6,165.93,167.41,4136546.0,1219363813.581579,0.014482261716997126
2025-01-30,UNH,533.329,540.942,528.968,539.419,2958090.0,2408622444.9176316,0.021232219205522304
2025-01-30,XOM,109.24,109.85,108.7,109.57,14346335.0,1652235696.1205263,0.012503194938244394
2025-01-31,AAPL,246.077,246.077,232.39,234.937,101532266.0,14007951517.4314,0.01893567952736941
2025-01-31,AMZN,236.5,240.29,236.41,237.68,36162377.0,7460238043.555501,0.014245669138724585
2025-01-31,GOOGL,202.0,205.48,201.8,204.02,32041952.0,4894248075.809,0.01763006322671076
2025-01-31,HD,413.255,416.38,410.32,411.98,2761798.0,1282833275.5744998,0.013797801278064164
2025-01-31,JNJ,152.64,153.18,152.055,152.15,8458715.0,1417813015.3935,0.015408860212346396
